id,label,confidence
0b6b58929e.jpg,0,0.9780943
0bc62acaa6.jpg,0,0.9820796
0bc9291d18.jpg,1,0.82215655
0c155b9bd3.jpg,1,0.9712327
0c167be6fe.jpg,0,0.9827434
0c17b1877b.jpg,1,0.943975
0c337afbc3.jpg,0,0.98170704
0c5feb3b50.jpg,0,0.97798616
0c7b5fdf90.jpg,0,0.9646314
0c96a375c1.jpg,0,0.9102079
0ca1d2158c.jpg,0,0.9639945
0ce55f354d.jpg,0,0.86283183
0cf259aa93.jpg,0,0.98031485
0d0b99e720.jpg,0,0.9838636
0d0e8567ca.jpg,0,0.9721434
0d1e29ac61.jpg,0,0.8634703
0d1eac8352.jpg,0,0.98018336
0d2fc91319.jpg,0,0.97495246
0d32e69623.jpg,1,0.6256005
0d5b2c8acd.jpg,0,0.87564003
0d63b08eb6.jpg,0,0.9840134
0d8031f778.jpg,1,0.9607281
0d89f2a109.jpg,0,0.97884244
0d9859f804.jpg,1,0.9728161
0da4b7f7bf.jpg,0,0.9775369
0dcaa12b8f.jpg,0,0.9635237
0de2e04a04.jpg,0,0.9502601
0de9b27b2d.jpg,0,0.96489024
0dfd6e7eb3.jpg,0,0.9719688
0e03ff1494.jpg,0,0.8380972
0e067dad81.jpg,1,0.9370896
0e1dac8ee8.jpg,0,0.9247598
0e2e9a4075.jpg,1,0.92543834
0e309fc90f.jpg,0,0.9766654
0e3988f485.jpg,1,0.8255175
0e69b276f8.jpg,0,0.85639644
0ecd2f5d6c.jpg,0,0.9794684
0f023761c4.jpg,0,0.97812724
0f10a540ae.jpg,0,0.70833915
0f318c59d9.jpg,1,0.9767785
0f4154b1b9.jpg,1,0.96366304
0f6e4039ba.jpg,1,0.9265841
0f8e6a3c9e.jpg,1,0.9793219
0f9908bb76.jpg,0,0.901147
0fc0f3fe24.jpg,0,0.9761863
0feb249bf5.jpg,0,0.837722
0ff20be57a.jpg,0,0.9650522
0ffe8d10b3.jpg,1,0.9020469
100583df81.jpg,0,0.94788355
105cf7caa3.jpg,1,0.9674575
1069e32806.jpg,0,0.9778861
109565595c.jpg,1,0.69892883
10db799786.jpg,0,0.97286654
1104bfa6c5.jpg,0,0.882958
111ddfa759.jpg,1,0.95338386
11542befa2.jpg,0,0.9797702
115ac21dba.jpg,1,0.8879856
1168b6bc09.jpg,0,0.96716154
11987fa1db.jpg,1,0.73220015
119a576dc0.jpg,0,0.97584915
11ae804fdc.jpg,0,0.98234195
11da738e5b.jpg,0,0.9789763
11ddd75a2d.jpg,0,0.98070335
1206892d83.jpg,0,0.9781516
121e2d686e.jpg,0,0.9760833
122bdfa1cb.jpg,1,0.8686332
122d6a50dc.jpg,1,0.81454635
123db382fd.jpg,1,0.9056599
12c09a2987.jpg,1,0.980628
12de1de52e.jpg,0,0.9029726
12f1b9bffe.jpg,1,0.97004884
13070dd976.jpg,0,0.9755011
136ae076b6.jpg,1,0.98222476
137508f39d.jpg,1,0.9679424
1389b9fb66.jpg,0,0.9771697
13d3d81444.jpg,0,0.9685714
13e44b7a9a.jpg,0,0.98005563
142825a50c.jpg,0,0.97159
1443f757a5.jpg,0,0.96887577
149ff712e0.jpg,0,0.9500472
14ae7c6794.jpg,1,0.9777371
14b001d361.jpg,1,0.9804983
14c49bf665.jpg,0,0.97507733
14f37918f8.jpg,0,0.9445726
152241839e.jpg,0,0.9645595
15305454bd.jpg,0,0.9669959
1565d47052.jpg,0,0.97310525
156c581e9c.jpg,1,0.95660514
158404b5c1.jpg,1,0.9804583
158497c8b8.jpg,1,0.7906421
159a540d4b.jpg,1,0.824612
161090eb2f.jpg,1,0.9829233
1630bcc4df.jpg,0,0.8616775
16328edc5d.jpg,1,0.79046667
163b1114cb.jpg,0,0.9839549
163fff35ae.jpg,1,0.98260903
164931f4a2.jpg,1,0.9607234
165ea88d0e.jpg,0,0.97436744
16a75b32ce.jpg,0,0.855736
16b856e5e6.jpg,1,0.97107434
16d3a4e4a1.jpg,0,0.9290091
16d3cc83ae.jpg,0,0.9594522
16e1180c40.jpg,0,0.97541195
1704ffaaf2.jpg,0,0.91340613
17308d11b6.jpg,0,0.9498329
173fa4eff9.jpg,1,0.9715588
174546039c.jpg,1,0.95401454
1756108035.jpg,0,0.97081256
1758172f1d.jpg,1,0.9762456
175e14550e.jpg,0,0.9812042
1762a33f25.jpg,0,0.95608
1789c2225e.jpg,1,0.97994
17c083086c.jpg,1,0.94950014
17c4eaf5ba.jpg,0,0.98484784
17c875d5e1.jpg,0,0.9670295
17cc9a335c.jpg,0,0.9619027
17cddf57c7.jpg,0,0.9766113
17d1dda86b.jpg,0,0.9777728
17dc51bd53.jpg,0,0.9331956
1815d971f4.jpg,1,0.946452
18353d56b0.jpg,1,0.98048204
1882d0ff9c.jpg,0,0.9159189
19112ee2ec.jpg,0,0.97644913
19155e7783.jpg,0,0.9710768
19541db587.jpg,1,0.8146993
19563b65b3.jpg,0,0.9844119
196f05f61d.jpg,1,0.90786725
197b5c1670.jpg,0,0.97425324
19ab6610f8.jpg,0,0.9811047
19b625e26d.jpg,0,0.97394466
19d7839a9c.jpg,0,0.9313248
1a0a8db74d.jpg,0,0.97476906
1a0b5321f7.jpg,1,0.9816791
1a2e0563fc.jpg,0,0.9736018
1a58abcc55.jpg,0,0.95521575
1a73d3c2b8.jpg,0,0.97896886
1a804f27e1.jpg,0,0.95947987
1a855d5a4e.jpg,0,0.87747765
1aa71aa826.jpg,0,0.979749
1aacae83fa.jpg,0,0.97711474
1ae4236466.jpg,0,0.96756226
1af4316145.jpg,0,0.9785049
1b29ca630e.jpg,0,0.9759232
1b3e5c4f8e.jpg,0,0.9808533
1b57059622.jpg,0,0.8703008
1b68d18372.jpg,0,0.9670643
1b72c6b976.jpg,0,0.9776493
1b8472a89f.jpg,1,0.98493457
1b86e5315a.jpg,0,0.9764969
1b8da3269e.jpg,0,0.98196834
1ba690f42c.jpg,0,0.9775508
1bc0904afe.jpg,1,0.97671515
1bc2c7778b.jpg,0,0.982334
1bc5d5cdaf.jpg,0,0.7380044
1bc9af87ca.jpg,0,0.97869635
1be3bb9dab.jpg,1,0.5481397
1bee130e71.jpg,0,0.9664543
1c1bb0bfc9.jpg,0,0.9749219
1c22acbc71.jpg,1,0.98345745
1c4091907d.jpg,0,0.9729591
1c42a84720.jpg,0,0.9779784
1c55bc874f.jpg,0,0.97507477
1c62216938.jpg,0,0.97652745
1c6bd5ae34.jpg,1,0.98125285
1c74d71a6c.jpg,1,0.92447996
1c97eeb983.jpg,1,0.983356
1ccc85002b.jpg,0,0.59796524
1ce72b685b.jpg,0,0.9696416
1d0a407cf9.jpg,0,0.9787628
1d2ccd909b.jpg,0,0.97223264
1d3245bf6a.jpg,0,0.9670984
1d8a140936.jpg,0,0.94196004
1db6986fa1.jpg,0,0.9710599
1e2fb71cd6.jpg,0,0.794803
1e3bead5d8.jpg,0,0.88416755
1e3ecc9a49.jpg,0,0.9662207
1e49dd3ba8.jpg,0,0.9734234
1e5488ef02.jpg,0,0.8362111
1e64c4c59d.jpg,1,0.95516753
1e8e99c461.jpg,1,0.97710335
1ebcd0fb98.jpg,0,0.9774111
1ece69f362.jpg,1,0.96450406
1edfb173ed.jpg,1,0.97317344
1ee6334a0c.jpg,0,0.97526914
1ee8c1c020.jpg,0,0.97421986
1f229dade6.jpg,0,0.8273941
1f5c5703a3.jpg,0,0.97512406
1f6691afdf.jpg,0,0.9757869
1f7221c307.jpg,0,0.9815549
1faacd7102.jpg,0,0.979458
1fae12e4cb.jpg,1,0.96751416
1fb81ebed5.jpg,0,0.95804363
1fe374a0ba.jpg,1,0.9748215
1fed4260c1.jpg,1,0.9634968
1ff98be345.jpg,1,0.9227795
200e03905e.jpg,1,0.98162293
201608acfe.jpg,0,0.67385495
20bb1d978b.jpg,0,0.7649018
20be7f4579.jpg,1,0.95860255
20cbd87abc.jpg,1,0.9698205
20d647d891.jpg,1,0.78713495
20dbff9cb4.jpg,0,0.9841351
2122f8b27a.jpg,0,0.9764689
212e71c42a.jpg,1,0.93646145
213f45b9e6.jpg,1,0.9462094
2142c50482.jpg,0,0.97430307
2157ceb596.jpg,0,0.9834689
2161a8cb23.jpg,0,0.9820254
216c459296.jpg,0,0.9743945
21cf762f84.jpg,0,0.97906053
21e4ac1ce5.jpg,0,0.9813756
21ec617c35.jpg,1,0.81572783
21f9c29a82.jpg,0,0.6012949
21fc5bc616.jpg,0,0.9500851
22118d3012.jpg,0,0.97717094
22122c8ad2.jpg,0,0.95707333
2218746136.jpg,1,0.9570917
221f8dc3cb.jpg,0,0.97313684
222a02d062.jpg,0,0.9668547
22470ef81d.jpg,0,0.9795716
2291f31699.jpg,1,0.9643486
2297123d87.jpg,0,0.98214185
22a67c4835.jpg,0,0.9665254
22a87835c1.jpg,0,0.96361744
22d1258912.jpg,0,0.8279159
22e54fe78d.jpg,0,0.97140527
22eae5a295.jpg,1,0.9638843
23255749fd.jpg,0,0.9754194
23255e2a5e.jpg,1,0.9642664
232a42d35b.jpg,1,0.9724816
2354c8bb48.jpg,1,0.9600924
23683e952a.jpg,1,0.6266617
2375aa19f7.jpg,1,0.8965832
23aee044d6.jpg,0,0.9022701
23f6299d1e.jpg,1,0.9105732
2415f500d3.jpg,0,0.9783851
24232456cd.jpg,0,0.9780317
243814eaab.jpg,0,0.966033
244a426a24.jpg,0,0.96157235
249d1433b9.jpg,0,0.9842048
24a1fe065b.jpg,0,0.9748537
24cf08972a.jpg,1,0.98336744
24d75611f6.jpg,0,0.9729725
24e3088c19.jpg,0,0.95461786
24f466bb7d.jpg,0,0.97114086
250412d7ce.jpg,0,0.8973697
2569d1e6ee.jpg,0,0.97305804
258039042b.jpg,0,0.93434423
25a6e8f8c6.jpg,0,0.9786486
25c8a4516f.jpg,1,0.9840879
25d3a2161e.jpg,1,0.9119663
25f3dce1b0.jpg,0,0.9772165
25fb3023a4.jpg,0,0.9544106
261f0b6000.jpg,0,0.9825393
262f222315.jpg,0,0.9816643
2646ed2066.jpg,0,0.9766565
266bdb8d70.jpg,0,0.97790134
2689dcd982.jpg,0,0.9790165
26d6f09209.jpg,0,0.97754943
27127cf867.jpg,0,0.97747415
272544783e.jpg,0,0.9775728
2727ffff5a.jpg,1,0.97605217
27304072db.jpg,0,0.9779285
275f1d1dee.jpg,0,0.9757102
2779022ee3.jpg,0,0.9781447
277c32741e.jpg,0,0.9764326
27b66dd970.jpg,1,0.8158277
27d1a10f8d.jpg,0,0.97939944
27d3048627.jpg,0,0.97853094
28009a149d.jpg,1,0.9835437
28302a558f.jpg,1,0.9826508
28693f9aac.jpg,1,0.9651048
28c3fe0a02.jpg,0,0.9427631
28cd626bf2.jpg,0,0.97896063
28db2cd833.jpg,0,0.9861552
2918f01d32.jpg,1,0.73703825
2929604270.jpg,0,0.9767815
292c82fb3b.jpg,0,0.9622702
2937d646ec.jpg,1,0.9730578
294efba79d.jpg,0,0.974243
2983409df7.jpg,0,0.9753584
29bf3e1919.jpg,0,0.97394943
29ccdedf9f.jpg,0,0.86826485
2a095d30e1.jpg,0,0.96764386
2a290023be.jpg,0,0.96520007
2a2ef40844.jpg,0,0.9759891
2a47b7af5b.jpg,1,0.9825895
2a4cd3a7d3.jpg,0,0.9770981
2a89915702.jpg,0,0.9844558
2a8d63204e.jpg,0,0.9558473
2abc42c3fa.jpg,0,0.96590036
2ae9bcd35a.jpg,1,0.966277
2af729a3fd.jpg,1,0.9563315
2b39d5c610.jpg,0,0.9771343
2b5ded8864.jpg,1,0.98084956
2b6a35dbd7.jpg,0,0.9681281
2b92dfba63.jpg,0,0.9795822
2b9bd9b197.jpg,0,0.97963643
2bf45593ee.jpg,1,0.9142537
2cb0a5dab4.jpg,0,0.7782096
2cef8de2f0.jpg,0,0.9742348
2cf6e14728.jpg,0,0.97224045
2cfa58c8b8.jpg,0,0.97886294
2d03e4f8ad.jpg,1,0.942152
2d04bb6843.jpg,0,0.9784128
2d1fd29a84.jpg,0,0.9363611
2d636ee431.jpg,1,0.9042533
2d82cdca9c.jpg,0,0.88524705
2d8a022a71.jpg,0,0.97101474
2da2c509c7.jpg,0,0.9781253
2dc63e9c85.jpg,1,0.96860886
2dd7558ebf.jpg,1,0.9768132
2e3240833c.jpg,0,0.9781883
2e367f3d49.jpg,0,0.9672831
2e49686b31.jpg,1,0.95885336
2e5fcd3166.jpg,0,0.9757248
2e6c9c2acd.jpg,1,0.9542861
2e93b0232c.jpg,0,0.9795933
2e9fde166e.jpg,1,0.5847717
2ea84cbd46.jpg,1,0.892852
2eb350b4b1.jpg,0,0.96595573
2ec1d29c2c.jpg,0,0.98112464
2eff60564a.jpg,0,0.95728487
2f073bb84b.jpg,0,0.87177414
2f2335db96.jpg,0,0.9764505
2f2d935ee5.jpg,1,0.95907336
2f78959d68.jpg,0,0.9804836
2f9eda3605.jpg,1,0.9833174
2fd3e5cf39.jpg,0,0.94184536
2fdf6fbc46.jpg,0,0.98322207
2fe4968a94.jpg,1,0.96531415
300246fd52.jpg,1,0.9834198
301b27d425.jpg,0,0.9776903
302635639b.jpg,0,0.9162034
3098a062b0.jpg,0,0.9827419
30b458ab12.jpg,0,0.97856116
30ca621545.jpg,1,0.7645549
30f2ea6095.jpg,0,0.82980865
30fc7c8527.jpg,0,0.75762016
30fcc264ba.jpg,0,0.8857166
311743a76d.jpg,0,0.96239585
31360111aa.jpg,1,0.94760823
313f342383.jpg,0,0.8581423
315708cad7.jpg,0,0.9584573
318bb692c9.jpg,0,0.9734135
31c9914ad4.jpg,1,0.8919253
32023da00e.jpg,0,0.97496593
3205678edc.jpg,0,0.9767875
32189139a2.jpg,1,0.9382758
3229f6aed4.jpg,0,0.9790127
322f606db2.jpg,1,0.59015596
32adea5fb1.jpg,0,0.97632897
32d71cc223.jpg,0,0.98365533
32e3760209.jpg,0,0.8475958
33169e9064.jpg,0,0.97783935
334799bd52.jpg,0,0.82093954
3366495656.jpg,0,0.98322934
33b2ff1a95.jpg,0,0.9814286
33b4073f09.jpg,0,0.5948933
33ef77ea9f.jpg,1,0.9456003
33ffcb62f2.jpg,0,0.8062948
342e4b1474.jpg,0,0.98094124
3448a2b4a1.jpg,0,0.97810227
347af0af68.jpg,0,0.96903795
3491262ce1.jpg,1,0.93157476
34bb0d77d5.jpg,0,0.9738598
34c2c89cba.jpg,0,0.9666758
34d638479a.jpg,0,0.66396064
34ea9d0ddc.jpg,1,0.94366384
35bd006842.jpg,0,0.98019904
35c3912a81.jpg,0,0.9524837
35caee35c5.jpg,1,0.5834373
35e7f51531.jpg,0,0.9014155
35f9daa99b.jpg,0,0.9823256
36132afe59.jpg,0,0.97733706
3628683aea.jpg,1,0.9027731
36412a3357.jpg,1,0.9786565
36c93c3580.jpg,0,0.96629924
36df37b35b.jpg,1,0.9793154
36e529d31d.jpg,0,0.87717503
36e666bf6f.jpg,0,0.9724258
3729fec7e1.jpg,1,0.94693893
372c4e7b38.jpg,0,0.9766376
37358ee341.jpg,0,0.98164696
37528180ab.jpg,0,0.92433673
3760de808c.jpg,1,0.9827802
37765bff01.jpg,1,0.952815
378e2bee0d.jpg,0,0.9424048
3793e5d14b.jpg,0,0.97083783
37acf7b884.jpg,0,0.9679639
37f2d12a21.jpg,0,0.89994925
37f3f2e49f.jpg,1,0.98117036
37f8b13680.jpg,0,0.95325786
3850c927fb.jpg,0,0.973911
386936c040.jpg,0,0.8487527
389ff89f18.jpg,1,0.9809678
38b4eb0263.jpg,0,0.9719483
38c8f0c22b.jpg,0,0.9687548
38cb19cef8.jpg,1,0.9600688
38f9a0b13d.jpg,0,0.9785396
39124332b5.jpg,1,0.9759543
3924cfa169.jpg,1,0.97614926
39304c7968.jpg,0,0.9675944
39497e32c5.jpg,0,0.98449856
3965e315f2.jpg,1,0.97435355
39bcf16ff7.jpg,1,0.9838584
39c40a1766.jpg,0,0.9838365
3a2064722a.jpg,0,0.90267205
3a37695a4b.jpg,0,0.98227596
3a4723879a.jpg,0,0.9797435
3a66919f36.jpg,0,0.97760004
3a7787b91a.jpg,0,0.84225047
3a7b83a70b.jpg,1,0.8102002
3a803ed08d.jpg,0,0.9756125
3ab1c0073b.jpg,0,0.69949543
3abf3ed34f.jpg,1,0.92260784
3ac05cb5f3.jpg,1,0.960528
3aca5d26e6.jpg,1,0.951311
3ad184f28f.jpg,0,0.979455
3ad2034dee.jpg,0,0.78200847
3addc90ac8.jpg,1,0.95535094
3ade5073cd.jpg,0,0.9703598
3b21c6d059.jpg,0,0.97981983
3b2a1e84dd.jpg,1,0.9586436
3b3310aecc.jpg,1,0.7124933
3b7e305642.jpg,1,0.8477391
3b7f7ba6be.jpg,0,0.96359056
3b8a592619.jpg,0,0.95669395
3bbe8a9e58.jpg,1,0.9795924
3bc3f7e93d.jpg,1,0.95597535
3bc563f9eb.jpg,0,0.97637004
3bca899e95.jpg,0,0.9767917
3c69cee37f.jpg,1,0.9816497
3c81ee192c.jpg,0,0.90735316
3ccf9ca631.jpg,0,0.9735954
3cf0c0f295.jpg,0,0.97998995
3d0d89604b.jpg,0,0.9697548
3d2d02ef32.jpg,0,0.97370934
3d3829ecc6.jpg,0,0.9703927
3d39328f1c.jpg,1,0.94328266
3d4907b5c2.jpg,0,0.97750413
3d4d8d9f48.jpg,1,0.8032014
3d99285a8c.jpg,0,0.9437181
3da45e3a05.jpg,0,0.9646476
3da660d2ec.jpg,0,0.976587
3daa2d19f6.jpg,0,0.98157686
3db8da7b7f.jpg,0,0.901441
3dc489aec0.jpg,0,0.97572845
3dcc0cdecf.jpg,1,0.86057854
3e0adfb989.jpg,0,0.98033994
3e2a6b7798.jpg,1,0.8973966
3e30ae0406.jpg,1,0.9801528
3e7e79c22e.jpg,0,0.977557
3e94660d3e.jpg,0,0.9843158
3ea56564f3.jpg,0,0.97752255
3ea89ae634.jpg,0,0.976872
3eb27af321.jpg,1,0.9768221
3ecc87e3ba.jpg,1,0.95894957
3ef32302e1.jpg,0,0.9823057
3f18cca124.jpg,0,0.9716161
3f40983155.jpg,0,0.9824325
3f428fa749.jpg,1,0.9824331
3f4980cb5d.jpg,0,0.9692141
3f5437b368.jpg,0,0.97885066
3fab0802ba.jpg,0,0.9640816
3fcf201e47.jpg,1,0.94527906
4007c14130.jpg,0,0.97514886
4014dd69ac.jpg,0,0.9773412
4025649cf8.jpg,0,0.9697213
405d029d34.jpg,0,0.88498515
406b01615e.jpg,0,0.9797417
406f9ab396.jpg,0,0.9557383
40e39c4f6e.jpg,1,0.98228216
4100eb3c89.jpg,1,0.96963555
413ab0692a.jpg,0,0.97943854
417b0eef4d.jpg,1,0.9816397
417dfc44cd.jpg,0,0.96155745
418a233c64.jpg,0,0.98157835
41c72a1f84.jpg,0,0.8197529
42250d6d18.jpg,1,0.7957218
422945e8e2.jpg,0,0.97772264
42523f174d.jpg,1,0.9596666
426a196048.jpg,0,0.9753405
429bb7eaa1.jpg,0,0.97776204
42fa67f706.jpg,1,0.94884276
43016cb8a1.jpg,0,0.97588855
430e1c16b4.jpg,0,0.9795558
4317145611.jpg,0,0.93270904
432240c7ad.jpg,0,0.96380913
433494d8f9.jpg,0,0.96522343
43372b5cef.jpg,0,0.9585053
433bf78482.jpg,0,0.9725696
4345b96940.jpg,1,0.9794891
43634987fc.jpg,0,0.97903764
4375db1ee8.jpg,0,0.84929854
4379d0ebe1.jpg,0,0.8334666
439cd40812.jpg,1,0.98012173
43ba971467.jpg,0,0.9632157
43e9250acd.jpg,1,0.98027855
44016d2265.jpg,0,0.9761568
4404f8015c.jpg,0,0.9783092
440e75dedd.jpg,0,0.9842769
4435c083cc.jpg,0,0.9727328
4439d47e7d.jpg,1,0.975387
446328d5b9.jpg,1,0.97792315
44878a6314.jpg,1,0.93472236
4493e5e591.jpg,0,0.9571849
44978bd39e.jpg,0,0.97842205
449bef3878.jpg,0,0.96495914
44a5e205ec.jpg,0,0.6541611
44adffce45.jpg,0,0.97551334
44b9998075.jpg,1,0.9272353
44d23ba2a7.jpg,0,0.9795766
44fcd6d370.jpg,1,0.9201418
452ecad152.jpg,0,0.9242813
45819c1b85.jpg,0,0.9765704
45a2fdf6af.jpg,0,0.96030587
45a36f3096.jpg,1,0.94006866
45b2a0ac7f.jpg,0,0.9760477
45bbda8c47.jpg,1,0.96022654
45cdf8bb2e.jpg,0,0.97409475
45e3edf57f.jpg,1,0.8542842
45eb0ec094.jpg,0,0.96732247
45f27e149a.jpg,0,0.8375047
46476e1966.jpg,0,0.62442625
466a9dd70e.jpg,1,0.96775013
46730a2f04.jpg,0,0.9693253
46c76f1fee.jpg,0,0.98326874
46cc2e2b03.jpg,1,0.96497035
46d7143a84.jpg,1,0.9818248
46e63e6552.jpg,0,0.9724211
46f0b73186.jpg,0,0.9715649
46fceb42c2.jpg,1,0.98186284
472b7342d6.jpg,0,0.9354078
472fded9b4.jpg,0,0.97041863
473c4a4920.jpg,0,0.980268
475bae48a2.jpg,1,0.9607894
4763558671.jpg,1,0.96649843
479eed6fd4.jpg,0,0.8045252
47a41f5d83.jpg,0,0.8835631
47aefec631.jpg,1,0.9734673
47b2fa3d37.jpg,0,0.96465224
47d0902d60.jpg,0,0.9844348
47f5af703d.jpg,1,0.9827738
48054d94df.jpg,0,0.97204566
481f35c78f.jpg,0,0.9777294
483c4b70af.jpg,0,0.96256536
4842dfafd0.jpg,0,0.97696817
486bf5fe28.jpg,0,0.9833778
4871963d58.jpg,0,0.6827649
4880bf011e.jpg,0,0.9813487
48ad76010c.jpg,1,0.82367206
48f9714e88.jpg,0,0.9782631
48fedbce7c.jpg,0,0.97779053
4906f4b0a5.jpg,0,0.8297324
490f1fb5fb.jpg,0,0.96513844
4972537caa.jpg,0,0.8959587
4999c337bf.jpg,0,0.9692889
499ba53db0.jpg,0,0.979934
499fc21864.jpg,0,0.9822811
49a85b7879.jpg,0,0.96439195
49cf798081.jpg,1,0.7957085
49ec6b8ddb.jpg,0,0.96900654
4a24024885.jpg,1,0.9682037
4a31407ee7.jpg,0,0.97745776
4a3ce3f601.jpg,0,0.96477073
4a73abcd02.jpg,0,0.97626114
4a96a88566.jpg,0,0.9539668
4ab36cac2c.jpg,1,0.98092735
4ac97bb7bf.jpg,1,0.8547274
4ae38c94fc.jpg,1,0.95852387
4afb1d054b.jpg,1,0.97956115
4afed03d68.jpg,0,0.9611833
4b49bf8616.jpg,0,0.97328645
4b6287d75a.jpg,1,0.9566986
4b63847cb4.jpg,1,0.9470606
4b8005130f.jpg,0,0.97943056
4b85e611cd.jpg,0,0.97877854
4babeb4da6.jpg,0,0.97608644
4bb038e327.jpg,0,0.985642
4bd7a9be6d.jpg,1,0.9579698
4bf5a09e76.jpg,1,0.9546626
4c06b6cea4.jpg,0,0.9521262
4c299bb364.jpg,0,0.9723857
4c3d9d8da1.jpg,0,0.96874565
4cdeadf41c.jpg,1,0.9745953
4cf9a5e672.jpg,1,0.9813328
4cfdfe323e.jpg,1,0.97130144
4d04fe7e24.jpg,0,0.9759749
4d107ddc52.jpg,0,0.9817613
4d305a247b.jpg,0,0.701143
4d33dc243b.jpg,1,0.98384756
4d40b65e4f.jpg,0,0.98332095
4d4fd3ef20.jpg,1,0.9788365
4d66863c0a.jpg,1,0.96811444
4d9d83eb1e.jpg,0,0.98147315
4dc64f279d.jpg,0,0.98290354
4dff4d72d0.jpg,1,0.9805377
4e1c188f22.jpg,0,0.9709071
4e60346e56.jpg,0,0.97793895
4e8e0329cf.jpg,0,0.97713417
4e9c73946a.jpg,1,0.9736398
4e9c9abe81.jpg,1,0.98106956
4eb44780d3.jpg,0,0.9708458
4ec2ba1b03.jpg,0,0.97669876
4ec6baae08.jpg,0,0.978024
4ec8e09b10.jpg,0,0.7879323
4ee2168f36.jpg,1,0.9647939
4ef54ef5cf.jpg,0,0.97326624
4f165ae67b.jpg,1,0.56838775
4f9a8c3c65.jpg,0,0.9835792
4faf0d51d8.jpg,0,0.98158413
4fd89d7821.jpg,0,0.97579056
4fe6eeb2b3.jpg,1,0.9587538
4fe7adf7bc.jpg,1,0.5762762
4fefa66549.jpg,1,0.98507106
502aa881b9.jpg,0,0.97716755
5056d1f7c1.jpg,1,0.98050433
505c43c216.jpg,0,0.96351343
50a9ebf6e1.jpg,0,0.98212737
50e99e414e.jpg,1,0.97337466
50ef0bbe1f.jpg,0,0.9773951
50efa893df.jpg,1,0.97987694
